Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Eswatini,SWZ,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000,380000,371760000,357320000,201200000,150000,210000,8500000,180000,50000,40000,30000,60000,3540000,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157800000,,,,,,,,
Syrian Arab Republic,SYR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56912E+11,1.86872E+11,2.25613E+11,3.98008E+11,4.73647E+11,3.57049E+11,,8.44702E+11,5.27516E+11,4.19749E+11,5.53471E+11,7.0774E+11,5.6006E+11,1.37465E+12,6.69204E+12,4.19187E+12,8.17167E+12,8.75255E+12,7.16401E+12,5.51732E+12,8.34547E+12,1.25755E+13,3.9846E+13,1.88717E+13,1.78709E+13,1.37792E+13,1.89029E+13,3.25313E+13,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04439E+11,1.19496E+11,1.87198E+11,2.86266E+11,3.78533E+11,8.71773E+11,1.7184E+12,1.4387E+12,8.88283E+11,9.86368E+11,9.94733E+11,7.64413E+11,6.86322E+11,5.9053E+11,5.24512E+11,4.69837E+11,5.9443E+11,5.75708E+11,5.8165E+11,1.23217E+12,,
Togo,TGO,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,693000000,233000000,555000000,794000000,936000000,1323000000,2202000000,10797000000,13116000000,12721700000,15736500000,19401000000,71445470000,87102150000,81034600000,58913800000,6673620000,17655040000,22670570000,37307120000,19331120000,31050830000,41280400000,1.0455E+11,1.16937E+11,89820010000,97009620000,1.12751E+11,1.06058E+11,1.26621E+11,2.22431E+11,2.15271E+11,2.38851E+11,3.49912E+11,3.1064E+11,2.71317E+11,3.24999E+11,3.39529E+11,3.86543E+11,3.67106E+11,4.81299E+11,,
Tajikistan,TJK,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,11487950000,,,9656230000,20283740000,,,19664800000,20076120000,26866280000,50091630000,85705390000,1.54604E+11,2.64059E+11,1.61755E+11,1.99284E+11,3.24896E+11,2.38849E+11,2.17296E+11,1.59629E+11,1.31319E+11,70956000000,1.05996E+11,1.78902E+11,2.62558E+11,4.12583E+11,8.39109E+11,7.08993E+11,8.4684E+11,1.10652E+12,1.01017E+12,1.03823E+12,9.70744E+11,8.23799E+11,5.59709E+11,7.18617E+11,8.1686E+11,9.27676E+11,1.17984E+12,1.51061E+12,,
Timor-Leste,TLS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39858930000,,,,,35434284506,,,,,,
Tonga,TON,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44912E+11,2.60988E+11,1.97228E+11,2.83504E+11,5.18136E+11,6.14441E+11,7.63055E+11,1.19192E+12,1.08197E+12,1.07191E+12,1.08237E+12,7.57319E+11,6.52533E+11,5.74325E+11,7.80382E+11,8.17595E+11,8.2487E+11,1.23371E+12,1.31295E+12,1.29966E+12,1.96195E+12,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13840200000,16344660000,27822610000,43586700000,55499300000,73412190000,,35723100000,,,85992090000,1.14014E+11,1.79046E+11,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139100000,166100000,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275600000,669620000,201300000,196770000,161870000,,,,,,,,,,,,1835600000,1050650000,1251300000,461900000,887200000,,,,,,,,
Turkiye,TUR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8277400000,8346300000,15999100000,21667000000,50888700000,36232800000,43687250000,57170300000,67989190000,1.65968E+11,65679790000,67971290000,98127800000,1.46562E+11,1.99727E+11,2.2647E+11,3.24802E+11,2.21236E+11,3.1272E+11,4.03248E+11,3.61076E+11,3.58926E+11,3.74251E+11,3.69746E+11,3.49685E+11,2.81808E+11,3.77304E+11,3.6981E+11,3.47629E+11,8.68599E+11,,
Tuvalu,TUV,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,4800000,7130000,,,,,,,,,,,,,,,,,,,18520000,,
Uganda,UGA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838700000,1177700000,624900000,329600000,122780000,34610000,12650000,19470000,11930000,1320000,,,
Upper middle income,UMC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2458E+11,4.65822E+11,4.28212E+11,6.32468E+11,8.53135E+11,6.91219E+11,,1.2254E+12,7.79959E+11,6.49476E+11,8.77577E+11,1.22135E+12,1.25916E+12,2.73942E+12,9.34119E+12,6.43555E+12,9.98092E+12,1.09373E+13,9.22692E+12,7.40113E+12,1.00604E+13,1.40769E+13,4.10283E+13,2.03287E+13,1.95058E+13,1.53954E+13,2.07985E+13,3.53525E+13,,
Uruguay,URY,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300000,560000,550000,,260000,130000,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,1.37281E+11,1.73321E+11,1.65874E+11,2.25844E+11,2.71851E+11,4.09816E+11,4.1576E+11,5.08144E+11,7.97123E+11,1.10842E+12,1.46878E+12,2.18172E+12,2.87696E+12,1.9651E+12,2.34157E+12,2.0321E+12,2.13984E+12,2.53045E+12,3.43441E+12,3.64874E+12,5.17863E+12,6.9655E+12,9.26555E+12,1.23052E+13,1.88157E+13,2.9782E+13,2.08836E+13,1.70529E+13,1.60451E+13,1.91031E+13,2.57922E+13,3.05818E+13,4.28526E+13,4.72455E+13,3.43064E+13,3.60254E+13,4.10455E+13,3.23495E+13,3.32473E+13,3.89766E+13,4.13985E+13,4.20713E+13,3.97859E+13,3.30272E+13,2.31921E+13,,,
Uzbekistan,UZB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593600000,947800000,329450000,1266090000,3625470000,1553630000,944210000,2182400000,1147000000,88800000,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10151670151,33009603865,30856484329,11524007845,,13964505494,29863072365,23745952132,27014065108,44295572254,52803727658,31559710000,56858820000,,
Vanuatu,VUT,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,2.98067E+11,3.67528E+11,3.60328E+11,5.40797E+11,6.06436E+11,8.16098E+11,8.96015E+11,8.02889E+11,1.38677E+12,1.74676E+12,2.47137E+12,4.09112E+12,6.83858E+12,6.28343E+12,7.70029E+12,6.21491E+12,5.06261E+12,5.04258E+12,7.25579E+12,8.70418E+12,9.91279E+12,1.22285E+13,1.73902E+13,2.16532E+13,3.06989E+13,4.64163E+13,3.36409E+13,2.74704E+13,2.84421E+13,3.55226E+13,4.47155E+13,5.77573E+13,8.83898E+13,8.38731E+13,6.65691E+13,7.00926E+13,7.28912E+13,5.82713E+13,6.36992E+13,7.49444E+13,1.01168E+14,7.76654E+13,7.77033E+13,6.82514E+13,6.11389E+13,,,
Samoa,WSM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,894000000,743020000,837000000,1094000000,2102300000,5188400000,2602660000,2593830000,3415490000,1832370000,2429540000,5184670000,9899210000,4405510000,7399170000,8245810000,8078710000,7242640000,7914560000,13356750000,15947900000,26646700000,42069040000,54282820000,72818840000,70501850000,35362320000,47686360000,49058710000,83768360000,1.11313E+11,1.7374E+11,2.57725E+11,2.02637E+11,2.17514E+11,2.77224E+11,2.25831E+11,2.26864E+11,2.3225E+11,2.45697E+11,2.33988E+11,4.02439E+11,4.09717E+11,2.95012E+11,2.84817E+11,2.93832E+11,,
Zambia,ZMB,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,220000,2660000,8000000,1310000,5690000,1000000,5000000,5000000,6520000,2190000,11100000,12040000,,,,20030000,20500000,18200000,,,,,,,,,,
Zimbabwe,ZWE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50200000,172900000,139440000,234130000,312850000,80260000,201160000,,,,,,,,,,,,,,,,,,,,,,,
