Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Slovenia,SVN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63027514,2.297366696,2.503190547,3.639671079,3.735439409,3.148702438,4.625721698,3.944335155,1.68802036,2.241071711,1.31482294,2.675638396,6.109296376,2.424406371,2.042527715,1.004060712,0.992752196,0.858585117,0.852162344,1.471762818,0.845629993,0.683031216,0.824930218,0.692283888,0.275692634,0.859875441,,
Sweden,SWE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,0.13150688,0.140999417,0.395898153,0.405965583,1.671415837,1.264250723,2.829506233,4.034077199,9.377194045,7.756496622,9.463218744,11.24532785,10.70347998,9.015894402,8.274622333,5.982596016,7.488156771,10.00636198,19.06891935,38.63498757,37.15732769,44.72057156,56.99273811,73.76740091,78.3804172,144.2196833,123.7143115,69.54010583,59.35223262,80.44297174,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147960861,0.022366236,23.19525155,20.81418253,12.75913945,0.009690621,0.012082201,0.551061591,0.012567886,0.002275211,0.001444,0.000943957,0.001822971,0.102035486,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37234637,,,,,,,,
Syrian Arab Republic,SYR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16142231,18.04591587,17.6364434,27.08170531,31.12733644,25.78266615,,50.2737538,29.38919318,21.10698422,24.61938258,27.12940375,18.56367239,37.79480061,145.3350426,70.81837474,127.3073783,112.0938859,75.10956823,52.92913731,71.18145487,99.28545651,302.0354285,140.0361037,121.2889001,83.71485617,111.0665521,188.117476,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22242389,13.04859915,16.56190591,19.51013702,20.63266201,39.42666267,60.5053303,41.19535155,32.18007933,29.07573106,24.03937733,17.72410991,15.25737179,13.96037808,16.06211243,14.99806649,16.70847067,15.55909181,15.18069742,36.59515478,,
Togo,TGO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.14196201,0.668655622,1.516817306,1.9828784,2.239360466,3.400966087,5.109431163,21.36520153,21.2689868,17.60770696,18.43908092,19.74963739,64.10382178,67.57905818,55.24441801,34.80279836,3.646084816,11.75588382,19.94321617,29.45239769,15.29454847,25.81191984,30.73724647,68.65593485,67.63435415,47.44388606,43.7456554,42.8805073,36.39797668,44.94734896,65.20901845,58.0529291,60.07960211,83.24617032,76.26075317,67.61007559,78.62244677,74.39983793,76.27813318,67.48558082,96.17184797,,
Tajikistan,TJK,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,1.529746064,,,0.631442076,1.101499392,,,3.628948063,2.531332293,2.841368871,5.020802926,7.88551505,10.73909703,15.86147914,9.063461145,10.26843728,15.42924694,11.13978664,11.3638503,7.686978835,6.459550634,3.958438692,6.190633103,9.081451598,10.99345766,14.70575269,25.30431424,18.5703722,24.0146864,24.83181866,19.33209318,19.96916329,18.23419073,15.53078774,12.70150364,16.85965374,17.11698174,20.04114523,25.61421714,39.31575058,,
Timor-Leste,TLS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.657527438,,,,,3.568374459,,,,,,
Tonga,TON,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.46565386,40.00870846,37.10966152,45.24619123,55.88571081,57.99681734,63.46999198,78.78690674,70.55789384,64.04170267,52.89578136,33.6581949,28.6004548,24.51897766,30.41322884,34.29784843,31.15013309,40.5878979,42.09791121,39.67396836,62.68334784,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12680624,4.623233131,7.044483417,10.43373368,12.70167332,25.4582945,,13.15885657,,,18.60341445,20.98520777,27.74260981,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70584045,1.882180006,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76291772,3.713740684,1.027713979,0.948462378,0.742424391,,,,,,,,,,,,3.972636341,2.183244782,2.644817004,0.948743483,1.764806058,,,,,,,,
Turkiye,TUR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.480461292,5.245788573,8.867906102,16.58394626,30.05482313,19.96689061,23.00801462,20.71823134,26.51726542,60.50721596,32.55453435,28.2920094,31.19172954,35.84595057,39.44724161,40.65335894,47.67233224,28.71514427,48.16339621,51.900283,43.04748002,40.76134586,39.07404613,39.37927906,40.45807272,32.40350828,43.92416512,47.47415178,45.68018311,120.5820461,,
Tuvalu,TUV,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000314745,0.035884186,0.052547581,,,,,,,,,,,,,,,,,,,0.028031412,,
Uganda,UGA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.010280204,0.695490065,0.342238895,0.173019452,0.09196737,0.038020029,0.0135503,0.017369892,0.009114448,0.000857794,,,
Upper middle income,UMC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31267498,16.6946792,13.49812459,18.03706871,22.68850574,18.57906045,,31.29006569,18.51242071,15.09548896,18.24223053,21.29785097,18.38972623,33.59664594,92.53869895,52.50258991,83.92246535,74.69235206,52.02702648,39.11056426,49.78225905,67.59377067,209.0020302,103.8459205,90.03939969,66.22329044,87.50405344,153.6555541,,
Uruguay,URY,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053220136,0.002901906,0.002680905,,0.001024191,0.000542029,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,8.147704558,9.251622174,7.967716802,9.603848275,10.34702872,14.34273601,12.96397832,15.19664668,21.93490822,27.4523809,33.85088981,47.63963516,59.255137,37.52744709,41.50558886,34.07760068,34.74825227,38.80862417,50.07483788,50.07034341,67.78535263,86.28007851,108.0208368,135.7771559,195.3627226,290.529673,197.3513343,156.0315221,140.0529357,156.3626235,197.8050287,221.3570593,296.0612375,319.8777949,236.9541848,239.3877551,263.1170677,199.0249809,197.3928424,222.0805473,227.389074,225.0392114,204.2675665,160.8491379,108.4709536,,,
Uzbekistan,UZB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.654342771,1.622426622,0.425703813,1.794772282,4.223634726,1.700990866,0.963746663,1.862966997,0.933195285,0.09559325,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24073339,31.13682957,20.96211848,6.676905218,,6.534361117,12.79198302,9.924817369,10.5073844,15.74373717,17.02761191,9.438692587,16.40399257,,
Vanuatu,VUT,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,6.100972688,6.838457881,6.208205829,7.632907582,7.100705957,9.182653786,9.905122999,9.039260223,14.80552055,17.86752148,24.06817735,32.8402806,47.62608029,38.80140568,44.43437268,31.85092246,24.20880876,22.38582726,29.796237,33.32209929,33.82305479,40.75384803,58.29896159,72.26433828,102.8317567,144.1523579,103.3479203,81.75835575,75.63721967,83.30252477,99.25749922,117.7882507,160.822862,139.4230082,116.370948,111.5892427,104.3483725,81.74058696,87.34977356,99.84539999,156.9299461,122.9065894,115.2431053,95.43633816,83.74874042,,,
Samoa,WSM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,2.083580687,1.805617713,1.846524013,2.119850499,3.334937741,5.802809319,2.794308421,3.019449928,3.550253691,2.159027304,3.769102569,7.067938324,10.25444835,4.237011189,6.847556583,6.541794263,5.975213774,4.928436102,5.376930992,8.70074523,9.286291831,16.32414138,24.89615555,35.48291345,48.05986168,46.4583651,26.11116043,36.94109738,24.90050129,32.74671527,38.53439344,57.17780142,77.37682856,64.09915011,65.9624144,66.42257303,49.28660825,52.22462369,57.93428359,64.4536591,67.48825861,124.3685526,107.4108303,72.79571434,73.15557404,86.85771008,,
Zambia,ZMB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010938507,0.005778854,0.073945972,0.185904339,0.03702927,0.167142298,0.027772901,0.122116783,0.119222182,0.13301047,0.03520272,0.133223391,0.0943806,,,,0.098837636,0.087384585,0.071363984,,,,,,,,,,
Zimbabwe,ZWE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764799328,2.509188142,1.960830995,2.737355162,3.667827819,1.253676955,2.933211078,,,,,,,,,,,,,,,,,,,,,,,
